user_name,task_id,task_title,session_order,started_at,ended_at,session_elapsed_minutes,elapsed_minutes,progress_percent,focus_raw,focus_level,previous_ai_total_minutes,updated_ai_total_minutes,actual_minutes,error_minutes_updated_total_minus_actual,absolute_error_minutes,absolute_percentage_error,progress_based_remaining_minutes,normalized_remaining_minutes,blending_weight,final_remaining_minutes,focus_weight
세진,8,멀코컴 03 정리 마무리,2,2026-04-19 02:54,2026-04-19 03:12,18.0,73.0,100.0,완전 몰입,VERY_HIGH,63.73,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5
세진,7,운체보 개념 이해,1,2026-04-18 10:56,2026-04-18 11:24,28.0,28.0,15.0,꽤 집중,HIGH,432.24,378.78,1000.0,-621.22,621.22,62.12,158.67,190.4,0.25,350.78,1.2
세진,7,운체보 개념 이해,2,2026-04-18 11:43,2026-04-18 12:05,21.0,49.0,20.0,보통,MEDIUM,378.78,345.34,1000.0,-654.66,654.66,65.47,196.0,196.0,0.25,296.34,1.0
세진,7,운체보 개념 이해,3,2026-04-18 12:56,2026-04-18 13:30,34.0,83.0,25.0,보통,MEDIUM,345.34,342.0,1000.0,-658.0,658.0,65.8,249.0,249.0,0.25,259.0,1.0
세진,7,운체보 개념 이해,4,2026-04-18 13:54,2026-04-18 14:30,36.0,119.0,50.0,꽤 집중,HIGH,342.0,301.9,1000.0,-698.1,698.1,69.81,119.0,142.8,0.5,182.9,1.2
세진,7,운체보 개념 이해,5,2026-04-18 15:31,2026-04-18 15:39,8.0,127.0,55.0,꽤 집중,HIGH,301.9,276.8,1000.0,-723.2,723.2,72.32,103.91,124.69,0.5,149.8,1.2
세진,7,운체보 개념 이해,6,2026-04-18 16:08,2026-04-18 16:57,49.0,176.0,60.0,보통,MEDIUM,276.8,289.2,1000.0,-710.8,710.8,71.08,117.33,117.33,0.75,113.2,1.0
세진,7,운체보 개념 이해,7,2026-04-18 18:30,2026-04-18 18:52,22.0,198.0,65.0,완전 몰입,VERY_HIGH,289.2,340.74,1000.0,-659.26,659.26,65.93,106.62,159.92,0.75,142.74,1.5
세진,7,운체보 개념 이해,8,2026-04-18 19:34,2026-04-18 19:56,22.0,220.0,70.0,보통,MEDIUM,340.74,320.9,1000.0,-679.1,679.1,67.91,94.29,94.29,0.75,100.9,1.0
세진,7,운체보 개념 이해,9,2026-04-18 19:59,2026-04-18 20:42,42.0,262.0,70.0,꽤 집중,HIGH,320.9,377.78,1000.0,-622.22,622.22,62.22,112.29,134.74,0.75,115.78,1.2
세진,7,운체보 개념 이해,10,2026-04-18 21:08,2026-04-18 21:42,35.0,297.0,75.0,꽤 집중,HIGH,377.78,406.3,1000.0,-593.7,593.7,59.37,99.0,118.8,0.75,109.3,1.2
세진,7,운체보 개념 이해,11,2026-04-18 21:53,2026-04-18 22:35,42.0,339.0,75.0,보통,MEDIUM,406.3,440.57,1000.0,-559.43,559.43,55.94,113.0,113.0,0.75,101.57,1.0
세진,7,운체보 개념 이해,12,2026-04-18 23:02,2026-04-18 23:20,18.0,357.0,75.0,보통,MEDIUM,440.57,467.14,1000.0,-532.86,532.86,53.29,119.0,119.0,0.75,110.14,1.0
세진,7,운체보 개념 이해,13,2026-04-18 23:51,2026-04-19 00:19,28.0,385.0,80.0,완전 몰입,VERY_HIGH,467.14,513.82,1000.0,-486.18,486.18,48.62,96.25,144.38,0.75,128.82,1.5
세진,7,운체보 개념 이해,14,2026-04-19 00:23,2026-04-19 01:41,79.0,464.0,85.0,완전 몰입,VERY_HIGH,513.82,568.57,1000.0,-431.43,431.43,43.14,81.88,122.82,0.75,104.57,1.5
세진,7,운체보 개념 이해,15,2026-04-19 01:45,2026-04-19 02:09,24.0,488.0,86.0,완전 몰입,VERY_HIGH,568.57,597.52,1000.0,-402.48,402.48,40.25,79.44,119.16,0.75,109.52,1.5
세진,7,운체보 개념 이해,16,2026-04-19 02:17,2026-04-19 03:31,74.0,562.0,88.0,완전 몰입,VERY_HIGH,597.52,657.09,1000.0,-342.91,342.91,34.29,76.64,114.95,0.75,95.09,1.5
세진,7,운체보 개념 이해,17,2026-04-19 03:43,2026-04-19 04:16,33.0,595.0,89.0,완전 몰입,VERY_HIGH,657.09,693.26,1000.0,-306.74,306.74,30.67,73.54,110.31,0.75,98.26,1.5
세진,7,운체보 개념 이해,18,2026-04-19 04:22,2026-04-19 04:53,31.0,626.0,90.0,완전 몰입,VERY_HIGH,693.26,726.63,1000.0,-273.37,273.37,27.34,69.56,104.33,0.9,100.63,1.5
세진,7,운체보 개념 이해,19,2026-04-19 04:58,2026-04-19 05:09,11.0,637.0,90.0,완전 몰입,VERY_HIGH,726.63,741.51,1000.0,-258.49,258.49,25.85,70.78,106.17,0.9,104.51,1.5
세진,7,운체보 개념 이해,20,2026-04-19 05:14,2026-04-19 05:20,6.0,643.0,90.0,완전 몰입,VERY_HIGH,741.51,749.3,1000.0,-250.7,250.7,25.07,71.44,107.17,0.9,106.3,1.5
세진,7,운체보 개념 이해,21,2026-04-19 05:35,2026-04-19 07:21,106.0,749.0,93.0,완전 몰입,VERY_HIGH,749.3,825.14,1000.0,-174.86,174.86,17.49,56.38,84.56,0.9,76.14,1.5
세진,7,운체보 개념 이해,22,2026-04-19 07:31,2026-04-19 08:45,74.0,823.0,95.0,완전 몰입,VERY_HIGH,825.14,881.69,1000.0,-118.31,118.31,11.83,43.32,64.97,0.9,58.69,1.5
세진,7,운체보 개념 이해,23,2026-04-19 08:53,2026-04-19 09:32,39.0,862.0,96.0,완전 몰입,VERY_HIGH,881.69,912.46,1000.0,-87.54,87.54,8.75,35.92,53.88,0.9,50.46,1.5
세진,7,운체보 개념 이해,24,2026-04-19 09:44,2026-04-19 12:02,138.0,1000.0,100.0,완전 몰입,VERY_HIGH,912.46,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5
세진,11,멀코컴 04-2 강의 정리,1,2026-04-19 17:56,2026-04-19 18:21,26.0,26.0,70.0,꽤 집중,HIGH,69.36,46.87,67.0,-20.13,20.13,30.05,11.14,13.37,0.75,20.87,1.2
세진,11,멀코컴 04-2 강의 정리,2,2026-04-19 18:46,2026-04-19 19:27,41.0,67.0,100.0,완전 몰입,VERY_HIGH,46.87,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5
세진,9,멀코컴 04-1 강의 정리,1,2026-04-19 03:29,2026-04-19 03:48,18.0,18.0,20.0,보통,MEDIUM,138.37,126.28,311.0,-184.72,184.72,59.4,72.0,72.0,0.25,108.28,1.0
세진,9,멀코컴 04-1 강의 정리,2,2026-04-19 10:17,2026-04-19 11:10,53.0,71.0,50.0,완전 몰입,VERY_HIGH,126.28,151.89,311.0,-159.11,159.11,51.16,71.0,106.5,0.5,80.89,1.5
세진,9,멀코컴 04-1 강의 정리,3,2026-04-19 11:35,2026-04-19 12:04,29.0,100.0,55.0,완전 몰입,VERY_HIGH,151.89,187.31,311.0,-123.69,123.69,39.77,81.82,122.73,0.5,87.31,1.5
세진,9,멀코컴 04-1 강의 정리,4,2026-04-19 12:31,2026-04-19 12:42,11.0,111.0,60.0,보통,MEDIUM,187.31,185.58,311.0,-125.42,125.42,40.33,74.0,74.0,0.75,74.58,1.0
세진,9,멀코컴 04-1 강의 정리,5,2026-04-19 12:59,2026-04-19 13:36,37.0,148.0,75.0,꽤 집중,HIGH,185.58,201.79,311.0,-109.21,109.21,35.11,49.33,59.2,0.75,53.79,1.2
세진,9,멀코컴 04-1 강의 정리,6,2026-04-19 13:45,2026-04-19 14:15,30.0,178.0,85.0,완전 몰입,VERY_HIGH,201.79,219.29,311.0,-91.71,91.71,29.49,31.41,47.12,0.75,41.29,1.5
세진,9,멀코컴 04-1 강의 정리,7,2026-04-19 15:24,2026-04-19 16:33,69.0,247.0,90.0,산만,LOW,219.29,263.99,311.0,-47.01,47.01,15.12,27.44,21.96,0.9,16.99,0.8
세진,9,멀코컴 04-1 강의 정리,8,2026-04-19 19:35,2026-04-19 19:58,23.0,270.0,90.0,꽤 집중,HIGH,263.99,301.8,311.0,-9.2,9.2,2.96,30.0,36.0,0.9,31.8,1.2
세진,9,멀코컴 04-1 강의 정리,9,2026-04-19 20:50,2026-04-19 21:31,41.0,311.0,100.0,완전 몰입,VERY_HIGH,301.8,311.0,311.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5
세진,10,멀코컴 과제 1,1,2026-04-19 22:52,2026-04-19 23:26,34.0,34.0,10.0,완전 몰입,VERY_HIGH,270.26,325.95,367.0,-41.05,41.05,11.19,306.0,459.0,0.25,291.95,1.5
세진,10,멀코컴 과제 1,2,2026-04-19 23:39,2026-04-20 00:46,67.0,101.0,30.0,완전 몰입,VERY_HIGH,325.95,390.22,367.0,23.22,23.22,6.33,235.67,353.5,0.5,289.22,1.5
세진,10,멀코컴 과제 1,3,2026-04-20 01:30,2026-04-20 03:04,94.0,195.0,40.0,보통,MEDIUM,390.22,438.86,367.0,71.86,71.86,19.58,292.5,292.5,0.5,243.86,1.0
세진,10,멀코컴 과제 1,4,2026-04-20 08:17,2026-04-20 09:38,81.0,276.0,70.0,완전 몰입,VERY_HIGH,438.86,449.79,367.0,82.79,82.79,22.56,118.29,177.43,0.75,173.79,1.5
세진,10,멀코컴 과제 1,5,2026-04-20 12:48,2026-04-20 13:00,12.0,288.0,80.0,완전 몰입,VERY_HIGH,449.79,409.45,367.0,42.45,42.45,11.57,72.0,108.0,0.75,121.45,1.5
세진,10,멀코컴 과제 1,6,2026-04-20 15:05,2026-04-20 16:23,79.0,367.0,100.0,완전 몰입,VERY_HIGH,409.45,371.24,367.0,4.24,4.24,1.16,0.0,0.0,0.9,4.24,1.5
세진,12,알고리즘 - 그래프 탐색 공부,1,2026-04-21 09:05,2026-04-21 09:50,45.0,45.0,25.0,산만,LOW,133.51,138.38,173.0,-34.62,34.62,20.01,135.0,108.0,0.25,93.38,0.8
세진,12,알고리즘 - 그래프 탐색 공부,2,2026-04-21 11:05,2026-04-21 11:46,41.0,86.0,50.0,산만,LOW,138.38,146.59,173.0,-26.41,26.41,15.27,86.0,68.8,0.5,60.59,0.8
세진,12,알고리즘 - 그래프 탐색 공부,3,2026-04-21 11:58,2026-04-21 12:22,24.0,110.0,65.0,보통,MEDIUM,146.59,163.57,173.0,-9.43,9.43,5.45,59.23,59.23,0.75,53.57,1.0
세진,12,알고리즘 - 그래프 탐색 공부,4,2026-04-21 15:22,2026-04-21 15:40,18.0,128.0,80.0,꽤 집중,HIGH,163.57,165.69,173.0,-7.31,7.31,4.22,32.0,38.4,0.75,37.69,1.2
세진,12,알고리즘 - 그래프 탐색 공부,5,2026-04-21 18:40,2026-04-21 19:25,45.0,173.0,100.0,보통,MEDIUM,165.69,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0
세진,13,알고리즘 - DP 기본 문제 풀이,1,2026-04-23 20:12,2026-04-23 21:37,85.0,85.0,30.0,보통,MEDIUM,213.77,248.55,286.0,-37.45,37.45,13.09,198.33,198.33,0.5,163.55,1.0
세진,13,알고리즘 - DP 기본 문제 풀이,2,2026-04-23 21:49,2026-04-23 22:34,45.0,130.0,45.0,꽤 집중,HIGH,248.55,284.61,286.0,-1.39,1.39,0.49,158.89,190.67,0.5,154.61,1.2
세진,13,알고리즘 - DP 기본 문제 풀이,3,2026-04-23 23:29,2026-04-23 23:39,10.0,140.0,50.0,완전 몰입,VERY_HIGH,284.61,317.3,286.0,31.3,31.3,10.95,140.0,210.0,0.5,177.3,1.5
세진,13,알고리즘 - DP 기본 문제 풀이,4,2026-04-24 01:39,2026-04-24 02:09,30.0,170.0,60.0,완전 몰입,VERY_HIGH,317.3,334.33,286.0,48.33,48.33,16.9,113.33,170.0,0.75,164.33,1.5
세진,13,알고리즘 - DP 기본 문제 풀이,5,2026-04-24 03:24,2026-04-24 04:39,75.0,245.0,85.0,보통,MEDIUM,334.33,299.76,286.0,13.76,13.76,4.81,43.24,43.24,0.75,54.76,1.0
세진,13,알고리즘 - DP 기본 문제 풀이,6,2026-04-24 05:17,2026-04-24 05:58,41.0,286.0,100.0,완전 몰입,VERY_HIGH,299.76,287.38,286.0,1.38,1.38,0.48,0.0,0.0,0.9,1.38,1.5
세진,14,워게임 rev-basic 10~12 정리,1,2026-04-25 21:12,2026-04-25 21:30,18.0,18.0,10.0,꽤 집중,HIGH,271.94,257.05,219.0,38.05,38.05,17.38,162.0,194.4,0.25,239.05,1.2
세진,14,워게임 rev-basic 10~12 정리,2,2026-04-25 22:25,2026-04-25 22:40,15.0,33.0,15.0,보통,MEDIUM,257.05,247.79,219.0,28.79,28.79,13.15,187.0,187.0,0.25,214.79,1.0
세진,14,워게임 rev-basic 10~12 정리,3,2026-04-26 19:40,2026-04-26 21:14,94.0,127.0,60.0,완전 몰입,VERY_HIGH,247.79,252.45,219.0,33.45,33.45,15.27,84.67,127.0,0.75,125.45,1.5
세진,14,워게임 rev-basic 10~12 정리,4,2026-04-26 21:26,2026-04-26 22:05,39.0,166.0,75.0,완전 몰입,VERY_HIGH,252.45,249.86,219.0,30.86,30.86,14.09,55.33,83.0,0.75,83.86,1.5
세진,14,워게임 rev-basic 10~12 정리,5,2026-04-26 22:22,2026-04-26 23:15,53.0,219.0,100.0,완전 몰입,VERY_HIGH,249.86,222.09,219.0,3.09,3.09,1.41,0.0,0.0,0.9,3.09,1.5
세진,15,운체보 스케줄링 개념 정리,1,2026-04-27 21:12,2026-04-27 21:29,17.0,17.0,10.0,꽤 집중,HIGH,367.32,325.64,392.0,-66.36,66.36,16.93,153.0,183.6,0.25,308.64,1.2
세진,15,운체보 스케줄링 개념 정리,2,2026-04-27 22:07,2026-04-27 22:46,39.0,56.0,20.0,꽤 집중,HIGH,325.64,325.43,392.0,-66.57,66.57,16.98,224.0,268.8,0.25,269.43,1.2
세진,15,운체보 스케줄링 개념 정리,3,2026-04-28 00:01,2026-04-28 00:15,14.0,70.0,30.0,완전 몰입,VERY_HIGH,325.43,320.22,392.0,-71.78,71.78,18.31,163.33,245.0,0.5,250.22,1.5
세진,15,운체보 스케줄링 개념 정리,4,2026-04-28 01:30,2026-04-28 02:20,50.0,120.0,40.0,보통,MEDIUM,320.22,310.11,392.0,-81.89,81.89,20.89,180.0,180.0,0.5,190.11,1.0
세진,15,운체보 스케줄링 개념 정리,5,2026-04-28 02:37,2026-04-28 03:38,61.0,181.0,50.0,꽤 집중,HIGH,310.11,354.15,392.0,-37.85,37.85,9.65,181.0,217.2,0.5,173.15,1.2
세진,15,운체보 스케줄링 개념 정리,6,2026-04-28 03:50,2026-04-28 04:34,44.0,225.0,60.0,완전 몰입,VERY_HIGH,354.15,426.04,392.0,34.04,34.04,8.68,150.0,225.0,0.75,201.04,1.5
세진,15,운체보 스케줄링 개념 정리,7,2026-04-28 04:46,2026-04-28 05:04,18.0,243.0,70.0,보통,MEDIUM,426.04,366.87,392.0,-25.13,25.13,6.41,104.14,104.14,0.75,123.87,1.0
세진,15,운체보 스케줄링 개념 정리,8,2026-04-28 05:21,2026-04-28 05:58,37.0,280.0,80.0,완전 몰입,VERY_HIGH,366.87,380.47,392.0,-11.53,11.53,2.94,70.0,105.0,0.75,100.47,1.5
세진,15,운체보 스케줄링 개념 정리,9,2026-04-28 07:13,2026-04-28 08:42,89.0,369.0,90.0,꽤 집중,HIGH,380.47,414.43,392.0,22.43,22.43,5.72,41.0,49.2,0.9,45.43,1.2
세진,15,운체보 스케줄링 개념 정리,10,2026-04-28 09:57,2026-04-28 10:20,23.0,392.0,100.0,꽤 집중,HIGH,414.43,394.24,392.0,2.24,2.24,0.57,0.0,0.0,0.9,2.24,1.2
세진,16,멀코컴 05 강의 정리,1,2026-04-29 21:18,2026-04-29 22:27,69.0,69.0,45.0,완전 몰입,VERY_HIGH,159.72,177.61,157.0,20.61,20.61,13.13,84.33,126.5,0.5,108.61,1.5
세진,16,멀코컴 05 강의 정리,2,2026-04-30 20:10,2026-04-30 21:38,88.0,157.0,100.0,꽤 집중,HIGH,177.61,159.06,157.0,2.06,2.06,1.31,0.0,0.0,0.9,2.06,1.2
세진,17,캡디 발표 자료 초안 작성,1,2026-04-30 21:12,2026-04-30 21:35,23.0,23.0,10.0,완전 몰입,VERY_HIGH,249.62,270.59,245.0,25.59,25.59,10.45,207.0,310.5,0.25,247.59,1.5
세진,17,캡디 발표 자료 초안 작성,2,2026-05-01 00:35,2026-05-01 02:05,90.0,113.0,40.0,완전 몰입,VERY_HIGH,270.59,318.92,245.0,73.92,73.92,30.17,169.5,254.25,0.5,205.92,1.5
세진,17,캡디 발표 자료 초안 작성,3,2026-05-01 03:00,2026-05-01 03:48,48.0,161.0,55.0,꽤 집중,HIGH,318.92,319.0,245.0,74.0,74.0,30.2,131.73,158.07,0.5,158.0,1.2
세진,17,캡디 발표 자료 초안 작성,4,2026-05-01 04:00,2026-05-01 05:14,74.0,235.0,80.0,완전 몰입,VERY_HIGH,319.0,322.09,245.0,77.09,77.09,31.47,58.75,88.12,0.75,87.09,1.5
세진,17,캡디 발표 자료 초안 작성,5,2026-05-01 05:52,2026-05-01 06:02,10.0,245.0,100.0,보통,MEDIUM,322.09,252.71,245.0,7.71,7.71,3.15,0.0,0.0,0.9,7.71,1.0
세진,18,악성코드 분석 보고서 보완,1,2026-05-02 21:05,2026-05-02 22:17,72.0,72.0,30.0,꽤 집중,HIGH,284.26,278.93,188.0,90.93,90.93,48.37,168.0,201.6,0.5,206.93,1.2
세진,18,악성코드 분석 보고서 보완,2,2026-05-03 01:17,2026-05-03 01:46,29.0,101.0,45.0,보통,MEDIUM,278.93,251.69,188.0,63.69,63.69,33.88,123.44,123.44,0.5,150.69,1.0
세진,18,악성코드 분석 보고서 보완,3,2026-05-03 04:46,2026-05-03 06:13,87.0,188.0,100.0,완전 몰입,VERY_HIGH,251.69,194.37,188.0,6.37,6.37,3.39,0.0,0.0,0.9,6.37,1.5
세진,19,알고리즘 - 최단 경로 복습,1,2026-05-04 13:45,2026-05-04 14:20,35.0,35.0,15.0,보통,MEDIUM,191.57,202.01,211.0,-8.99,8.99,4.26,198.33,198.33,0.25,167.01,1.0
세진,19,알고리즘 - 최단 경로 복습,2,2026-05-04 14:45,2026-05-04 15:34,49.0,84.0,40.0,산만,LOW,202.01,193.41,211.0,-17.59,17.59,8.34,126.0,100.8,0.5,109.41,0.8
세진,19,알고리즘 - 최단 경로 복습,3,2026-05-04 15:42,2026-05-04 16:43,61.0,145.0,70.0,꽤 집중,HIGH,193.41,213.03,211.0,2.03,2.03,0.96,62.14,74.57,0.75,68.03,1.2
세진,19,알고리즘 - 최단 경로 복습,4,2026-05-04 17:08,2026-05-04 18:00,52.0,197.0,95.0,꽤 집중,HIGH,213.03,209.8,211.0,-1.2,1.2,0.57,10.37,12.44,0.9,12.8,1.2
세진,19,알고리즘 - 최단 경로 복습,5,2026-05-04 18:08,2026-05-04 18:22,14.0,211.0,100.0,보통,MEDIUM,209.8,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0
세진,20,네트워크 보안 용어 정리,1,2026-05-06 13:05,2026-05-06 14:12,67.0,67.0,80.0,보통,MEDIUM,94.64,86.47,82.0,4.47,4.47,5.45,16.75,16.75,0.75,19.47,1.0
세진,20,네트워크 보안 용어 정리,2,2026-05-06 14:37,2026-05-06 14:52,15.0,82.0,100.0,보통,MEDIUM,86.47,82.45,82.0,0.45,0.45,0.55,0.0,0.0,0.9,0.45,1.0
세진,21,멀코컴 과제 2 구현,1,2026-05-07 13:45,2026-05-07 15:08,83.0,83.0,25.0,꽤 집중,HIGH,317.36,333.47,341.0,-7.53,7.53,2.21,249.0,298.8,0.25,250.47,1.2
세진,21,멀코컴 과제 2 구현,2,2026-05-07 16:03,2026-05-07 17:26,83.0,166.0,50.0,꽤 집중,HIGH,333.47,349.34,341.0,8.34,8.34,2.44,166.0,199.2,0.5,183.34,1.2
세진,21,멀코컴 과제 2 구현,3,2026-05-07 19:26,2026-05-07 20:36,70.0,236.0,70.0,완전 몰입,VERY_HIGH,349.34,378.12,341.0,37.12,37.12,10.89,101.14,151.71,0.75,142.12,1.5
세진,21,멀코컴 과제 2 구현,4,2026-05-07 20:44,2026-05-07 21:25,41.0,277.0,80.0,완전 몰입,VERY_HIGH,378.12,380.19,341.0,39.19,39.19,11.49,69.25,103.88,0.75,103.19,1.5
세진,21,멀코컴 과제 2 구현,5,2026-05-07 21:37,2026-05-07 22:41,64.0,341.0,100.0,보통,MEDIUM,380.19,344.92,341.0,3.92,3.92,1.15,0.0,0.0,0.9,3.92,1.0
세진,22,캡디 백엔드 API 명세 정리,1,2026-05-09 09:12,2026-05-09 10:08,56.0,56.0,40.0,보통,MEDIUM,157.76,148.88,139.0,9.88,9.88,7.11,84.0,84.0,0.5,92.88,1.0
세진,22,캡디 백엔드 API 명세 정리,2,2026-05-09 10:25,2026-05-09 11:48,83.0,139.0,100.0,보통,MEDIUM,148.88,139.99,139.0,0.99,0.99,0.71,0.0,0.0,0.9,0.99,1.0
세진,23,운체보 메모리 관리 개념 이해,1,2026-05-11 09:30,2026-05-11 09:46,16.0,16.0,10.0,산만,LOW,407.3,338.27,463.0,-124.73,124.73,26.94,144.0,115.2,0.25,322.27,0.8
세진,23,운체보 메모리 관리 개념 이해,2,2026-05-11 11:01,2026-05-11 12:34,93.0,109.0,20.0,보통,MEDIUM,338.27,389.96,463.0,-73.04,73.04,15.78,436.0,436.0,0.25,280.96,1.0
세진,23,운체보 메모리 관리 개념 이해,3,2026-05-11 14:34,2026-05-11 15:53,79.0,188.0,35.0,보통,MEDIUM,389.96,463.55,463.0,0.55,0.55,0.12,349.14,349.14,0.5,275.55,1.0
세진,23,운체보 메모리 관리 개념 이해,4,2026-05-11 18:53,2026-05-11 19:04,11.0,199.0,45.0,꽤 집중,HIGH,463.55,477.21,463.0,14.21,14.21,3.07,243.22,291.87,0.5,278.21,1.2
세진,23,운체보 메모리 관리 개념 이해,5,2026-05-11 21:04,2026-05-11 21:25,21.0,220.0,55.0,보통,MEDIUM,477.21,438.6,463.0,-24.4,24.4,5.27,180.0,180.0,0.5,218.6,1.0
세진,23,운체보 메모리 관리 개념 이해,6,2026-05-11 22:03,2026-05-11 23:11,68.0,288.0,60.0,보통,MEDIUM,438.6,469.65,463.0,6.65,6.65,1.44,192.0,192.0,0.75,181.65,1.0
세진,23,운체보 메모리 관리 개념 이해,7,2026-05-11 23:19,2026-05-12 00:44,85.0,373.0,70.0,꽤 집중,HIGH,469.65,541.03,463.0,78.03,78.03,16.85,159.86,191.83,0.75,168.03,1.2
세진,23,운체보 메모리 관리 개념 이해,8,2026-05-12 01:39,2026-05-12 03:09,90.0,463.0,100.0,보통,MEDIUM,541.03,470.8,463.0,7.8,7.8,1.69,0.0,0.0,0.9,7.8,1.0
세진,24,워게임 pwn-basic 1문제 풀기,1,2026-05-13 21:45,2026-05-13 22:02,17.0,17.0,5.0,꽤 집중,HIGH,209.25,258.09,276.0,-17.91,17.91,6.49,323.0,387.6,0.25,241.09,1.2
